2024-04-03 10:07:45,622 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 40, 'tokens_used': 1289}
2024-04-06 13:30:55,666 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-06 13:30:57,967 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-06 13:31:00,080 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 463, 'input_tokens_used': 462, 'output_tokens_used': 1}
2024-04-06 13:31:01,992 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-06 13:31:04,448 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 462, 'input_tokens_used': 461, 'output_tokens_used': 1}
2024-04-06 13:31:06,308 - {'calling_function_name': '__classify_location', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_location_extractor.py', 'calling_line': 40, 'tokens_used': 464, 'input_tokens_used': 463, 'output_tokens_used': 1}
2024-04-06 13:32:48,593 - {'calling_function_name': '__spellcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 44, 'tokens_used': 1283, 'input_tokens_used': 835, 'output_tokens_used': 448}
2024-04-06 13:32:56,818 - {'calling_function_name': '__punctuationcheck', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 54, 'tokens_used': 1332, 'input_tokens_used': 884, 'output_tokens_used': 448}
2024-04-06 13:33:04,383 - {'calling_function_name': '__identify_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 64, 'tokens_used': 1538, 'input_tokens_used': 1086, 'output_tokens_used': 452}
2024-04-06 13:33:12,444 - {'calling_function_name': '__transform_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 74, 'tokens_used': 1597, 'input_tokens_used': 1148, 'output_tokens_used': 449}
2024-04-06 13:33:19,980 - {'calling_function_name': '__interpret_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 94, 'tokens_used': 1517, 'input_tokens_used': 1068, 'output_tokens_used': 449}
2024-04-06 13:33:28,303 - {'calling_function_name': '__calculate_timestamps', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_patient_journey_preprocessor.py', 'calling_line': 84, 'tokens_used': 1566, 'input_tokens_used': 1115, 'output_tokens_used': 451}
2024-04-06 13:33:32,116 - {'calling_function_name': '__extract_activities', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_activity_labeler.py', 'calling_line': 40, 'tokens_used': 1261, 'input_tokens_used': 1114, 'output_tokens_used': 147}
2024-04-06 13:33:33,890 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 867, 'input_tokens_used': 861, 'output_tokens_used': 6}
2024-04-06 13:33:36,368 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 887, 'input_tokens_used': 881, 'output_tokens_used': 6}
2024-04-06 13:33:38,813 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 908, 'input_tokens_used': 902, 'output_tokens_used': 6}
2024-04-06 13:33:40,624 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 904, 'input_tokens_used': 902, 'output_tokens_used': 2}
2024-04-06 13:33:43,051 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 900, 'input_tokens_used': 898, 'output_tokens_used': 2}
2024-04-06 13:33:45,069 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 900, 'input_tokens_used': 898, 'output_tokens_used': 2}
2024-04-06 13:33:47,042 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 908, 'input_tokens_used': 906, 'output_tokens_used': 2}
2024-04-06 13:33:49,349 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 898, 'input_tokens_used': 896, 'output_tokens_used': 2}
2024-04-06 13:33:51,629 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 898, 'input_tokens_used': 896, 'output_tokens_used': 2}
2024-04-06 13:33:53,588 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 907, 'input_tokens_used': 905, 'output_tokens_used': 2}
2024-04-06 13:33:56,343 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 908, 'input_tokens_used': 906, 'output_tokens_used': 2}
2024-04-06 13:33:58,185 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 911, 'input_tokens_used': 909, 'output_tokens_used': 2}
2024-04-06 13:34:00,675 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 914, 'input_tokens_used': 912, 'output_tokens_used': 2}
2024-04-06 13:34:02,739 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 913, 'input_tokens_used': 907, 'output_tokens_used': 6}
2024-04-06 13:34:04,682 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 918, 'input_tokens_used': 912, 'output_tokens_used': 6}
2024-04-06 13:34:07,212 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 916, 'input_tokens_used': 910, 'output_tokens_used': 6}
2024-04-06 13:34:09,373 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 921, 'input_tokens_used': 915, 'output_tokens_used': 6}
2024-04-06 13:34:11,469 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 937, 'input_tokens_used': 935, 'output_tokens_used': 2}
2024-04-06 13:34:13,890 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 936, 'input_tokens_used': 934, 'output_tokens_used': 2}
2024-04-06 13:34:16,651 - {'calling_function_name': '__extract_start_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 48, 'tokens_used': 917, 'input_tokens_used': 915, 'output_tokens_used': 2}
2024-04-06 13:34:18,826 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1011, 'input_tokens_used': 1005, 'output_tokens_used': 6}
2024-04-06 13:34:20,946 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1031, 'input_tokens_used': 1025, 'output_tokens_used': 6}
2024-04-06 13:34:22,885 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1052, 'input_tokens_used': 1046, 'output_tokens_used': 6}
2024-04-06 13:34:25,113 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1043, 'input_tokens_used': 1041, 'output_tokens_used': 2}
2024-04-06 13:34:27,079 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1039, 'input_tokens_used': 1037, 'output_tokens_used': 2}
2024-04-06 13:34:28,901 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1039, 'input_tokens_used': 1037, 'output_tokens_used': 2}
2024-04-06 13:34:31,084 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1047, 'input_tokens_used': 1045, 'output_tokens_used': 2}
2024-04-06 13:34:33,471 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1037, 'input_tokens_used': 1035, 'output_tokens_used': 2}
2024-04-06 13:34:35,811 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1037, 'input_tokens_used': 1035, 'output_tokens_used': 2}
2024-04-06 13:34:38,207 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1046, 'input_tokens_used': 1044, 'output_tokens_used': 2}
2024-04-06 13:34:40,087 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1047, 'input_tokens_used': 1045, 'output_tokens_used': 2}
2024-04-06 13:34:41,950 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1050, 'input_tokens_used': 1048, 'output_tokens_used': 2}
2024-04-06 13:34:44,343 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1053, 'input_tokens_used': 1051, 'output_tokens_used': 2}
2024-04-06 13:34:46,994 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1057, 'input_tokens_used': 1051, 'output_tokens_used': 6}
2024-04-06 13:34:49,691 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1062, 'input_tokens_used': 1056, 'output_tokens_used': 6}
2024-04-06 13:34:52,016 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1060, 'input_tokens_used': 1054, 'output_tokens_used': 6}
2024-04-06 13:34:54,190 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1065, 'input_tokens_used': 1059, 'output_tokens_used': 6}
2024-04-06 13:34:55,848 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1076, 'input_tokens_used': 1074, 'output_tokens_used': 2}
2024-04-06 13:34:58,201 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1075, 'input_tokens_used': 1073, 'output_tokens_used': 2}
2024-04-06 13:35:00,789 - {'calling_function_name': '__extract_end_date', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_time_extractor.py', 'calling_line': 67, 'tokens_used': 1056, 'input_tokens_used': 1054, 'output_tokens_used': 2}
2024-04-06 13:35:02,684 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 496, 'output_tokens_used': 4}
2024-04-06 13:35:04,530 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 498, 'input_tokens_used': 495, 'output_tokens_used': 3}
2024-04-06 13:35:06,871 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 499, 'input_tokens_used': 496, 'output_tokens_used': 3}
2024-04-06 13:35:08,747 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 497, 'output_tokens_used': 3}
2024-04-06 13:35:10,800 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 500, 'input_tokens_used': 496, 'output_tokens_used': 4}
2024-04-06 13:35:13,177 - {'calling_function_name': '__classify_event_type', 'calling_file': '/home/tkv29/progress-bar/TracEX/tracex/extraction/logic/modules/module_event_type_classifier.py', 'calling_line': 42, 'tokens_used': 497, 'input_tokens_used': 495, 'output_tokens_used': 2}
